case_id,recording_id,channel_index,original_channel_name,canonical_channel_name
chb15,chb15_06,26,FT9-FT10,FT9-FT10
chb15,chb15_06,27,FT10-T8,FT10-T8
chb15,chb15_06,28,T8-P8-1,T8-P8-1
chb15,chb15_06,29,--5,--5
chb15,chb15_06,30,FC1-Ref,FC1
chb15,chb15_06,31,FC2-Ref,FC2
chb15,chb15_06,32,FC5-Ref,FC5
chb15,chb15_06,33,FC6-Ref,FC6
chb15,chb15_06,34,CP1-Ref,CP1
chb15,chb15_06,35,CP2-Ref,CP2
chb15,chb15_06,36,CP5-Ref,CP5
chb15,chb15_06,37,CP6-Ref,CP6
chb15,chb15_07,0,FP1-F7,FP1-F7
chb15,chb15_07,1,F7-T7,F7-T7
chb15,chb15_07,2,T7-P7,T7-P7
chb15,chb15_07,3,P7-O1,P7-O1
chb15,chb15_07,4,--0,--0
chb15,chb15_07,5,FP1-F3,FP1-F3
chb15,chb15_07,6,F3-C3,F3-C3
chb15,chb15_07,7,C3-P3,C3-P3
chb15,chb15_07,8,P3-O1,P3-O1
chb15,chb15_07,9,--1,--1
chb15,chb15_07,10,FZ-CZ,FZ-CZ
chb15,chb15_07,11,CZ-PZ,CZ-PZ
chb15,chb15_07,12,PZ-OZ,PZ-OZ
chb15,chb15_07,13,--2,--2
chb15,chb15_07,14,FP2-F4,FP2-F4
chb15,chb15_07,15,F4-C4,F4-C4
chb15,chb15_07,16,C4-P4,C4-P4
chb15,chb15_07,17,P4-O2,P4-O2
chb15,chb15_07,18,--3,--3
chb15,chb15_07,19,FP2-F8,FP2-F8
chb15,chb15_07,20,F8-T8,F8-T8
chb15,chb15_07,21,T8-P8-0,T8-P8-0
chb15,chb15_07,22,P8-O2,P8-O2
chb15,chb15_07,23,--4,--4
chb15,chb15_07,24,P7-T7,P7-T7
chb15,chb15_07,25,T7-FT9,T7-FT9
chb15,chb15_07,26,FT9-FT10,FT9-FT10
chb15,chb15_07,27,FT10-T8,FT10-T8
chb15,chb15_07,28,T8-P8-1,T8-P8-1
chb15,chb15_07,29,--5,--5
chb15,chb15_07,30,FC1-Ref,FC1
chb15,chb15_07,31,FC2-Ref,FC2
chb15,chb15_07,32,FC5-Ref,FC5
chb15,chb15_07,33,FC6-Ref,FC6
chb15,chb15_07,34,CP1-Ref,CP1
chb15,chb15_07,35,CP2-Ref,CP2
chb15,chb15_07,36,CP5-Ref,CP5
chb15,chb15_07,37,CP6-Ref,CP6
chb15,chb15_08,0,FP1-F7,FP1-F7
chb15,chb15_08,1,F7-T7,F7-T7
chb15,chb15_08,2,T7-P7,T7-P7
chb15,chb15_08,3,P7-O1,P7-O1
chb15,chb15_08,4,--0,--0
chb15,chb15_08,5,FP1-F3,FP1-F3
chb15,chb15_08,6,F3-C3,F3-C3
chb15,chb15_08,7,C3-P3,C3-P3
chb15,chb15_08,8,P3-O1,P3-O1
chb15,chb15_08,9,--1,--1
chb15,chb15_08,10,FZ-CZ,FZ-CZ
chb15,chb15_08,11,CZ-PZ,CZ-PZ
chb15,chb15_08,12,PZ-OZ,PZ-OZ
chb15,chb15_08,13,--2,--2
chb15,chb15_08,14,FP2-F4,FP2-F4
chb15,chb15_08,15,F4-C4,F4-C4
chb15,chb15_08,16,C4-P4,C4-P4
chb15,chb15_08,17,P4-O2,P4-O2
chb15,chb15_08,18,--3,--3
chb15,chb15_08,19,FP2-F8,FP2-F8
chb15,chb15_08,20,F8-T8,F8-T8
chb15,chb15_08,21,T8-P8-0,T8-P8-0
chb15,chb15_08,22,P8-O2,P8-O2
chb15,chb15_08,23,--4,--4
chb15,chb15_08,24,P7-T7,P7-T7
chb15,chb15_08,25,T7-FT9,T7-FT9
chb15,chb15_08,26,FT9-FT10,FT9-FT10
chb15,chb15_08,27,FT10-T8,FT10-T8
chb15,chb15_08,28,T8-P8-1,T8-P8-1
chb15,chb15_08,29,--5,--5
chb15,chb15_08,30,FC1-Ref,FC1
chb15,chb15_08,31,FC2-Ref,FC2
chb15,chb15_08,32,FC5-Ref,FC5
chb15,chb15_08,33,FC6-Ref,FC6
chb15,chb15_08,34,CP1-Ref,CP1
chb15,chb15_08,35,CP2-Ref,CP2
chb15,chb15_08,36,CP5-Ref,CP5
chb15,chb15_08,37,CP6-Ref,CP6
chb15,chb15_09,0,FP1-F7,FP1-F7
chb15,chb15_09,1,F7-T7,F7-T7
chb15,chb15_09,2,T7-P7,T7-P7
chb15,chb15_09,3,P7-O1,P7-O1
chb15,chb15_09,4,--0,--0
chb15,chb15_09,5,FP1-F3,FP1-F3
chb15,chb15_09,6,F3-C3,F3-C3
chb15,chb15_09,7,C3-P3,C3-P3
chb15,chb15_09,8,P3-O1,P3-O1
chb15,chb15_09,9,--1,--1
chb15,chb15_09,10,FZ-CZ,FZ-CZ
chb15,chb15_09,11,CZ-PZ,CZ-PZ
chb15,chb15_09,12,PZ-OZ,PZ-OZ
chb15,chb15_09,13,--2,--2
chb15,chb15_09,14,FP2-F4,FP2-F4
chb15,chb15_09,15,F4-C4,F4-C4
chb15,chb15_09,16,C4-P4,C4-P4
chb15,chb15_09,17,P4-O2,P4-O2
chb15,chb15_09,18,--3,--3
chb15,chb15_09,19,FP2-F8,FP2-F8
chb15,chb15_09,20,F8-T8,F8-T8
chb15,chb15_09,21,T8-P8-0,T8-P8-0
chb15,chb15_09,22,P8-O2,P8-O2
chb15,chb15_09,23,--4,--4
chb15,chb15_09,24,P7-T7,P7-T7
chb15,chb15_09,25,T7-FT9,T7-FT9
chb15,chb15_09,26,FT9-FT10,FT9-FT10
chb15,chb15_09,27,FT10-T8,FT10-T8
chb15,chb15_09,28,T8-P8-1,T8-P8-1
chb15,chb15_09,29,--5,--5
chb15,chb15_09,30,FC1-Ref,FC1
chb15,chb15_09,31,FC2-Ref,FC2
chb15,chb15_09,32,FC5-Ref,FC5
chb15,chb15_09,33,FC6-Ref,FC6
chb15,chb15_09,34,CP1-Ref,CP1
chb15,chb15_09,35,CP2-Ref,CP2
chb15,chb15_09,36,CP5-Ref,CP5
chb15,chb15_09,37,CP6-Ref,CP6
chb15,chb15_10,0,FP1-F7,FP1-F7
chb15,chb15_10,1,F7-T7,F7-T7
chb15,chb15_10,2,T7-P7,T7-P7
chb15,chb15_10,3,P7-O1,P7-O1
chb15,chb15_10,4,--0,--0
chb15,chb15_10,5,FP1-F3,FP1-F3
chb15,chb15_10,6,F3-C3,F3-C3
chb15,chb15_10,7,C3-P3,C3-P3
chb15,chb15_10,8,P3-O1,P3-O1
chb15,chb15_10,9,--1,--1
chb15,chb15_10,10,FZ-CZ,FZ-CZ
chb15,chb15_10,11,CZ-PZ,CZ-PZ
chb15,chb15_10,12,PZ-OZ,PZ-OZ
chb15,chb15_10,13,--2,--2
chb15,chb15_10,14,FP2-F4,FP2-F4
chb15,chb15_10,15,F4-C4,F4-C4
chb15,chb15_10,16,C4-P4,C4-P4
chb15,chb15_10,17,P4-O2,P4-O2
chb15,chb15_10,18,--3,--3
chb15,chb15_10,19,FP2-F8,FP2-F8
chb15,chb15_10,20,F8-T8,F8-T8
chb15,chb15_10,21,T8-P8-0,T8-P8-0
chb15,chb15_10,22,P8-O2,P8-O2
chb15,chb15_10,23,--4,--4
chb15,chb15_10,24,P7-T7,P7-T7
chb15,chb15_10,25,T7-FT9,T7-FT9
chb15,chb15_10,26,FT9-FT10,FT9-FT10
chb15,chb15_10,27,FT10-T8,FT10-T8
chb15,chb15_10,28,T8-P8-1,T8-P8-1
chb15,chb15_10,29,--5,--5
chb15,chb15_10,30,FC1-Ref,FC1
chb15,chb15_10,31,FC2-Ref,FC2
chb15,chb15_10,32,FC5-Ref,FC5
chb15,chb15_10,33,FC6-Ref,FC6
chb15,chb15_10,34,CP1-Ref,CP1
chb15,chb15_10,35,CP2-Ref,CP2
chb15,chb15_10,36,CP5-Ref,CP5
chb15,chb15_10,37,CP6-Ref,CP6
chb15,chb15_11,0,FP1-F7,FP1-F7
chb15,chb15_11,1,F7-T7,F7-T7
chb15,chb15_11,2,T7-P7,T7-P7
chb15,chb15_11,3,P7-O1,P7-O1
chb15,chb15_11,4,--0,--0
chb15,chb15_11,5,FP1-F3,FP1-F3
chb15,chb15_11,6,F3-C3,F3-C3
chb15,chb15_11,7,C3-P3,C3-P3
chb15,chb15_11,8,P3-O1,P3-O1
chb15,chb15_11,9,--1,--1
chb15,chb15_11,10,FZ-CZ,FZ-CZ
chb15,chb15_11,11,CZ-PZ,CZ-PZ
chb15,chb15_11,12,PZ-OZ,PZ-OZ
chb15,chb15_11,13,--2,--2
chb15,chb15_11,14,FP2-F4,FP2-F4
chb15,chb15_11,15,F4-C4,F4-C4
chb15,chb15_11,16,C4-P4,C4-P4
chb15,chb15_11,17,P4-O2,P4-O2
chb15,chb15_11,18,--3,--3
chb15,chb15_11,19,FP2-F8,FP2-F8
chb15,chb15_11,20,F8-T8,F8-T8
chb15,chb15_11,21,T8-P8-0,T8-P8-0
chb15,chb15_11,22,P8-O2,P8-O2
chb15,chb15_11,23,--4,--4
chb15,chb15_11,24,P7-T7,P7-T7
chb15,chb15_11,25,T7-FT9,T7-FT9
chb15,chb15_11,26,FT9-FT10,FT9-FT10
chb15,chb15_11,27,FT10-T8,FT10-T8
chb15,chb15_11,28,T8-P8-1,T8-P8-1
chb15,chb15_11,29,--5,--5
chb15,chb15_11,30,FC1-Ref,FC1
chb15,chb15_11,31,FC2-Ref,FC2
chb15,chb15_11,32,FC5-Ref,FC5
chb15,chb15_11,33,FC6-Ref,FC6
chb15,chb15_11,34,CP1-Ref,CP1
chb15,chb15_11,35,CP2-Ref,CP2
chb15,chb15_11,36,CP5-Ref,CP5
chb15,chb15_11,37,CP6-Ref,CP6
chb15,chb15_12,0,FP1-F7,FP1-F7
chb15,chb15_12,1,F7-T7,F7-T7
chb15,chb15_12,2,T7-P7,T7-P7
chb15,chb15_12,3,P7-O1,P7-O1
chb15,chb15_12,4,--0,--0
chb15,chb15_12,5,FP1-F3,FP1-F3
chb15,chb15_12,6,F3-C3,F3-C3
chb15,chb15_12,7,C3-P3,C3-P3
chb15,chb15_12,8,P3-O1,P3-O1
chb15,chb15_12,9,--1,--1
chb15,chb15_12,10,FZ-CZ,FZ-CZ
chb15,chb15_12,11,CZ-PZ,CZ-PZ
chb15,chb15_12,12,PZ-OZ,PZ-OZ
chb15,chb15_12,13,--2,--2
chb15,chb15_12,14,FP2-F4,FP2-F4
chb15,chb15_12,15,F4-C4,F4-C4
chb15,chb15_12,16,C4-P4,C4-P4
chb15,chb15_12,17,P4-O2,P4-O2
chb15,chb15_12,18,--3,--3
chb15,chb15_12,19,FP2-F8,FP2-F8
chb15,chb15_12,20,F8-T8,F8-T8
chb15,chb15_12,21,T8-P8-0,T8-P8-0
chb15,chb15_12,22,P8-O2,P8-O2
chb15,chb15_12,23,--4,--4
chb15,chb15_12,24,P7-T7,P7-T7
chb15,chb15_12,25,T7-FT9,T7-FT9
chb15,chb15_12,26,FT9-FT10,FT9-FT10
chb15,chb15_12,27,FT10-T8,FT10-T8
chb15,chb15_12,28,T8-P8-1,T8-P8-1
chb15,chb15_12,29,--5,--5
chb15,chb15_12,30,FC1-Ref,FC1
chb15,chb15_12,31,FC2-Ref,FC2
chb15,chb15_12,32,FC5-Ref,FC5
chb15,chb15_12,33,FC6-Ref,FC6
chb15,chb15_12,34,CP1-Ref,CP1
chb15,chb15_12,35,CP2-Ref,CP2
chb15,chb15_12,36,CP5-Ref,CP5
chb15,chb15_12,37,CP6-Ref,CP6
chb15,chb15_13,0,FP1-F7,FP1-F7
chb15,chb15_13,1,F7-T7,F7-T7
chb15,chb15_13,2,T7-P7,T7-P7
chb15,chb15_13,3,P7-O1,P7-O1
chb15,chb15_13,4,--0,--0
chb15,chb15_13,5,FP1-F3,FP1-F3
chb15,chb15_13,6,F3-C3,F3-C3
chb15,chb15_13,7,C3-P3,C3-P3
chb15,chb15_13,8,P3-O1,P3-O1
chb15,chb15_13,9,--1,--1
chb15,chb15_13,10,FZ-CZ,FZ-CZ
chb15,chb15_13,11,CZ-PZ,CZ-PZ
chb15,chb15_13,12,PZ-OZ,PZ-OZ
chb15,chb15_13,13,--2,--2
chb15,chb15_13,14,FP2-F4,FP2-F4
chb15,chb15_13,15,F4-C4,F4-C4
chb15,chb15_13,16,C4-P4,C4-P4
chb15,chb15_13,17,P4-O2,P4-O2
chb15,chb15_13,18,--3,--3
chb15,chb15_13,19,FP2-F8,FP2-F8
chb15,chb15_13,20,F8-T8,F8-T8
chb15,chb15_13,21,T8-P8-0,T8-P8-0
chb15,chb15_13,22,P8-O2,P8-O2
chb15,chb15_13,23,--4,--4
chb15,chb15_13,24,P7-T7,P7-T7
chb15,chb15_13,25,T7-FT9,T7-FT9
chb15,chb15_13,26,FT9-FT10,FT9-FT10
chb15,chb15_13,27,FT10-T8,FT10-T8
chb15,chb15_13,28,T8-P8-1,T8-P8-1
chb15,chb15_13,29,--5,--5
chb15,chb15_13,30,FC1-Ref,FC1
chb15,chb15_13,31,FC2-Ref,FC2
chb15,chb15_13,32,FC5-Ref,FC5
chb15,chb15_13,33,FC6-Ref,FC6
chb15,chb15_13,34,CP1-Ref,CP1
chb15,chb15_13,35,CP2-Ref,CP2
chb15,chb15_13,36,CP5-Ref,CP5
chb15,chb15_13,37,CP6-Ref,CP6
chb15,chb15_14,0,FP1-F7,FP1-F7
chb15,chb15_14,1,F7-T7,F7-T7
chb15,chb15_14,2,T7-P7,T7-P7
chb15,chb15_14,3,P7-O1,P7-O1
chb15,chb15_14,4,--0,--0
chb15,chb15_14,5,FP1-F3,FP1-F3
chb15,chb15_14,6,F3-C3,F3-C3
chb15,chb15_14,7,C3-P3,C3-P3
chb15,chb15_14,8,P3-O1,P3-O1
chb15,chb15_14,9,--1,--1
chb15,chb15_14,10,FZ-CZ,FZ-CZ
chb15,chb15_14,11,CZ-PZ,CZ-PZ
chb15,chb15_14,12,PZ-OZ,PZ-OZ
chb15,chb15_14,13,--2,--2
chb15,chb15_14,14,FP2-F4,FP2-F4
chb15,chb15_14,15,F4-C4,F4-C4
chb15,chb15_14,16,C4-P4,C4-P4
chb15,chb15_14,17,P4-O2,P4-O2
chb15,chb15_14,18,--3,--3
chb15,chb15_14,19,FP2-F8,FP2-F8
chb15,chb15_14,20,F8-T8,F8-T8
chb15,chb15_14,21,T8-P8-0,T8-P8-0
chb15,chb15_14,22,P8-O2,P8-O2
chb15,chb15_14,23,--4,--4
chb15,chb15_14,24,P7-T7,P7-T7
chb15,chb15_14,25,T7-FT9,T7-FT9
chb15,chb15_14,26,FT9-FT10,FT9-FT10
chb15,chb15_14,27,FT10-T8,FT10-T8
chb15,chb15_14,28,T8-P8-1,T8-P8-1
chb15,chb15_14,29,--5,--5
chb15,chb15_14,30,FC1-Ref,FC1
chb15,chb15_14,31,FC2-Ref,FC2
chb15,chb15_14,32,FC5-Ref,FC5
chb15,chb15_14,33,FC6-Ref,FC6
chb15,chb15_14,34,CP1-Ref,CP1
chb15,chb15_14,35,CP2-Ref,CP2
chb15,chb15_14,36,CP5-Ref,CP5
chb15,chb15_14,37,CP6-Ref,CP6
chb15,chb15_15,0,FP1-F7,FP1-F7
chb15,chb15_15,1,F7-T7,F7-T7
chb15,chb15_15,2,T7-P7,T7-P7
chb15,chb15_15,3,P7-O1,P7-O1
chb15,chb15_15,4,--0,--0
chb15,chb15_15,5,FP1-F3,FP1-F3
chb15,chb15_15,6,F3-C3,F3-C3
chb15,chb15_15,7,C3-P3,C3-P3
chb15,chb15_15,8,P3-O1,P3-O1
chb15,chb15_15,9,--1,--1
chb15,chb15_15,10,FZ-CZ,FZ-CZ
chb15,chb15_15,11,CZ-PZ,CZ-PZ
chb15,chb15_15,12,PZ-OZ,PZ-OZ
chb15,chb15_15,13,--2,--2
chb15,chb15_15,14,FP2-F4,FP2-F4
chb15,chb15_15,15,F4-C4,F4-C4
chb15,chb15_15,16,C4-P4,C4-P4
chb15,chb15_15,17,P4-O2,P4-O2
chb15,chb15_15,18,--3,--3
chb15,chb15_15,19,FP2-F8,FP2-F8
chb15,chb15_15,20,F8-T8,F8-T8
chb15,chb15_15,21,T8-P8-0,T8-P8-0
chb15,chb15_15,22,P8-O2,P8-O2
chb15,chb15_15,23,--4,--4
chb15,chb15_15,24,P7-T7,P7-T7
chb15,chb15_15,25,T7-FT9,T7-FT9
chb15,chb15_15,26,FT9-FT10,FT9-FT10
chb15,chb15_15,27,FT10-T8,FT10-T8
chb15,chb15_15,28,T8-P8-1,T8-P8-1
chb15,chb15_15,29,--5,--5
chb15,chb15_15,30,FC1-Ref,FC1
chb15,chb15_15,31,FC2-Ref,FC2
chb15,chb15_15,32,FC5-Ref,FC5
chb15,chb15_15,33,FC6-Ref,FC6
chb15,chb15_15,34,CP1-Ref,CP1
chb15,chb15_15,35,CP2-Ref,CP2
chb15,chb15_15,36,CP5-Ref,CP5
chb15,chb15_15,37,CP6-Ref,CP6
chb15,chb15_16,0,FP1-F7,FP1-F7
chb15,chb15_16,1,F7-T7,F7-T7
chb15,chb15_16,2,T7-P7,T7-P7
chb15,chb15_16,3,P7-O1,P7-O1
chb15,chb15_16,4,--0,--0
chb15,chb15_16,5,FP1-F3,FP1-F3
chb15,chb15_16,6,F3-C3,F3-C3
chb15,chb15_16,7,C3-P3,C3-P3
chb15,chb15_16,8,P3-O1,P3-O1
chb15,chb15_16,9,--1,--1
chb15,chb15_16,10,FZ-CZ,FZ-CZ
chb15,chb15_16,11,CZ-PZ,CZ-PZ
chb15,chb15_16,12,PZ-OZ,PZ-OZ
chb15,chb15_16,13,--2,--2
chb15,chb15_16,14,FP2-F4,FP2-F4
chb15,chb15_16,15,F4-C4,F4-C4
chb15,chb15_16,16,C4-P4,C4-P4
chb15,chb15_16,17,P4-O2,P4-O2
chb15,chb15_16,18,--3,--3
chb15,chb15_16,19,FP2-F8,FP2-F8
chb15,chb15_16,20,F8-T8,F8-T8
chb15,chb15_16,21,T8-P8-0,T8-P8-0
chb15,chb15_16,22,P8-O2,P8-O2
chb15,chb15_16,23,--4,--4
chb15,chb15_16,24,P7-T7,P7-T7
chb15,chb15_16,25,T7-FT9,T7-FT9
chb15,chb15_16,26,FT9-FT10,FT9-FT10
chb15,chb15_16,27,FT10-T8,FT10-T8
chb15,chb15_16,28,T8-P8-1,T8-P8-1
chb15,chb15_16,29,--5,--5
chb15,chb15_16,30,FC1-Ref,FC1
chb15,chb15_16,31,FC2-Ref,FC2
chb15,chb15_16,32,FC5-Ref,FC5
chb15,chb15_16,33,FC6-Ref,FC6
chb15,chb15_16,34,CP1-Ref,CP1
chb15,chb15_16,35,CP2-Ref,CP2
chb15,chb15_16,36,CP5-Ref,CP5
chb15,chb15_16,37,CP6-Ref,CP6
chb15,chb15_17,0,FP1-F7,FP1-F7
chb15,chb15_17,1,F7-T7,F7-T7
chb15,chb15_17,2,T7-P7,T7-P7
chb15,chb15_17,3,P7-O1,P7-O1
chb15,chb15_17,4,--0,--0
chb15,chb15_17,5,FP1-F3,FP1-F3
chb15,chb15_17,6,F3-C3,F3-C3
chb15,chb15_17,7,C3-P3,C3-P3
chb15,chb15_17,8,P3-O1,P3-O1
chb15,chb15_17,9,--1,--1
chb15,chb15_17,10,FZ-CZ,FZ-CZ
chb15,chb15_17,11,CZ-PZ,CZ-PZ
chb15,chb15_17,12,PZ-OZ,PZ-OZ
chb15,chb15_17,13,--2,--2
chb15,chb15_17,14,FP2-F4,FP2-F4
chb15,chb15_17,15,F4-C4,F4-C4
chb15,chb15_17,16,C4-P4,C4-P4
chb15,chb15_17,17,P4-O2,P4-O2
chb15,chb15_17,18,--3,--3
chb15,chb15_17,19,FP2-F8,FP2-F8
chb15,chb15_17,20,F8-T8,F8-T8
chb15,chb15_17,21,T8-P8-0,T8-P8-0
chb15,chb15_17,22,P8-O2,P8-O2
chb15,chb15_17,23,--4,--4
chb15,chb15_17,24,P7-T7,P7-T7
chb15,chb15_17,25,T7-FT9,T7-FT9
chb15,chb15_17,26,FT9-FT10,FT9-FT10
chb15,chb15_17,27,FT10-T8,FT10-T8
chb15,chb15_17,28,T8-P8-1,T8-P8-1
chb15,chb15_17,29,--5,--5
chb15,chb15_17,30,FC1-Ref,FC1
chb15,chb15_17,31,FC2-Ref,FC2
chb15,chb15_17,32,FC5-Ref,FC5
chb15,chb15_17,33,FC6-Ref,FC6
chb15,chb15_17,34,CP1-Ref,CP1
chb15,chb15_17,35,CP2-Ref,CP2
chb15,chb15_17,36,CP5-Ref,CP5
chb15,chb15_17,37,CP6-Ref,CP6
chb15,chb15_19,0,FP1-F7,FP1-F7
chb15,chb15_19,1,F7-T7,F7-T7
chb15,chb15_19,2,T7-P7,T7-P7
chb15,chb15_19,3,P7-O1,P7-O1
chb15,chb15_19,4,--0,--0
chb15,chb15_19,5,FP1-F3,FP1-F3
chb15,chb15_19,6,F3-C3,F3-C3
chb15,chb15_19,7,C3-P3,C3-P3
chb15,chb15_19,8,P3-O1,P3-O1
chb15,chb15_19,9,--1,--1
chb15,chb15_19,10,FZ-CZ,FZ-CZ
chb15,chb15_19,11,CZ-PZ,CZ-PZ
chb15,chb15_19,12,PZ-OZ,PZ-OZ
chb15,chb15_19,13,--2,--2
chb15,chb15_19,14,FP2-F4,FP2-F4
chb15,chb15_19,15,F4-C4,F4-C4
chb15,chb15_19,16,C4-P4,C4-P4
chb15,chb15_19,17,P4-O2,P4-O2
chb15,chb15_19,18,--3,--3
chb15,chb15_19,19,FP2-F8,FP2-F8
chb15,chb15_19,20,F8-T8,F8-T8
chb15,chb15_19,21,T8-P8-0,T8-P8-0
chb15,chb15_19,22,P8-O2,P8-O2
chb15,chb15_19,23,--4,--4
chb15,chb15_19,24,P7-T7,P7-T7
chb15,chb15_19,25,T7-FT9,T7-FT9
chb15,chb15_19,26,FT9-FT10,FT9-FT10
chb15,chb15_19,27,FT10-T8,FT10-T8
chb15,chb15_19,28,T8-P8-1,T8-P8-1
chb15,chb15_19,29,--5,--5
chb15,chb15_19,30,FC1-Ref,FC1
chb15,chb15_19,31,FC2-Ref,FC2
chb15,chb15_19,32,FC5-Ref,FC5
chb15,chb15_19,33,FC6-Ref,FC6
chb15,chb15_19,34,CP1-Ref,CP1
chb15,chb15_19,35,CP2-Ref,CP2
chb15,chb15_19,36,CP5-Ref,CP5
chb15,chb15_19,37,CP6-Ref,CP6
chb15,chb15_20,0,FP1-F7,FP1-F7
chb15,chb15_20,1,F7-T7,F7-T7
chb15,chb15_20,2,T7-P7,T7-P7
chb15,chb15_20,3,P7-O1,P7-O1
chb15,chb15_20,4,--0,--0
chb15,chb15_20,5,FP1-F3,FP1-F3
chb15,chb15_20,6,F3-C3,F3-C3
chb15,chb15_20,7,C3-P3,C3-P3
chb15,chb15_20,8,P3-O1,P3-O1
chb15,chb15_20,9,--1,--1
chb15,chb15_20,10,FZ-CZ,FZ-CZ
chb15,chb15_20,11,CZ-PZ,CZ-PZ
chb15,chb15_20,12,PZ-OZ,PZ-OZ
chb15,chb15_20,13,--2,--2
chb15,chb15_20,14,FP2-F4,FP2-F4
chb15,chb15_20,15,F4-C4,F4-C4
chb15,chb15_20,16,C4-P4,C4-P4
chb15,chb15_20,17,P4-O2,P4-O2
chb15,chb15_20,18,--3,--3
chb15,chb15_20,19,FP2-F8,FP2-F8
chb15,chb15_20,20,F8-T8,F8-T8
chb15,chb15_20,21,T8-P8-0,T8-P8-0
chb15,chb15_20,22,P8-O2,P8-O2
chb15,chb15_20,23,--4,--4
chb15,chb15_20,24,P7-T7,P7-T7
chb15,chb15_20,25,T7-FT9,T7-FT9
chb15,chb15_20,26,FT9-FT10,FT9-FT10
chb15,chb15_20,27,FT10-T8,FT10-T8
chb15,chb15_20,28,T8-P8-1,T8-P8-1
chb15,chb15_20,29,--5,--5
chb15,chb15_20,30,FC1-Ref,FC1
chb15,chb15_20,31,FC2-Ref,FC2
chb15,chb15_20,32,FC5-Ref,FC5
chb15,chb15_20,33,FC6-Ref,FC6
chb15,chb15_20,34,CP1-Ref,CP1
chb15,chb15_20,35,CP2-Ref,CP2
chb15,chb15_20,36,CP5-Ref,CP5
chb15,chb15_20,37,CP6-Ref,CP6
chb15,chb15_22,0,FP1-F7,FP1-F7
chb15,chb15_22,1,F7-T7,F7-T7
chb15,chb15_22,2,T7-P7,T7-P7
chb15,chb15_22,3,P7-O1,P7-O1
chb15,chb15_22,4,--0,--0
chb15,chb15_22,5,FP1-F3,FP1-F3
chb15,chb15_22,6,F3-C3,F3-C3
chb15,chb15_22,7,C3-P3,C3-P3
chb15,chb15_22,8,P3-O1,P3-O1
chb15,chb15_22,9,--1,--1
chb15,chb15_22,10,FZ-CZ,FZ-CZ
chb15,chb15_22,11,CZ-PZ,CZ-PZ
chb15,chb15_22,12,PZ-OZ,PZ-OZ
chb15,chb15_22,13,--2,--2
chb15,chb15_22,14,FP2-F4,FP2-F4
chb15,chb15_22,15,F4-C4,F4-C4
chb15,chb15_22,16,C4-P4,C4-P4
chb15,chb15_22,17,P4-O2,P4-O2
chb15,chb15_22,18,--3,--3
chb15,chb15_22,19,FP2-F8,FP2-F8
chb15,chb15_22,20,F8-T8,F8-T8
chb15,chb15_22,21,T8-P8-0,T8-P8-0
chb15,chb15_22,22,P8-O2,P8-O2
chb15,chb15_22,23,--4,--4
chb15,chb15_22,24,P7-T7,P7-T7
chb15,chb15_22,25,T7-FT9,T7-FT9
chb15,chb15_22,26,FT9-FT10,FT9-FT10
chb15,chb15_22,27,FT10-T8,FT10-T8
chb15,chb15_22,28,T8-P8-1,T8-P8-1
chb15,chb15_22,29,--5,--5
chb15,chb15_22,30,FC1-Ref,FC1
chb15,chb15_22,31,FC2-Ref,FC2
chb15,chb15_22,32,FC5-Ref,FC5
chb15,chb15_22,33,FC6-Ref,FC6
chb15,chb15_22,34,CP1-Ref,CP1
chb15,chb15_22,35,CP2-Ref,CP2
chb15,chb15_22,36,CP5-Ref,CP5
chb15,chb15_22,37,CP6-Ref,CP6
chb15,chb15_26,0,FP1-F7,FP1-F7
chb15,chb15_26,1,F7-T7,F7-T7
chb15,chb15_26,2,T7-P7,T7-P7
chb15,chb15_26,3,P7-O1,P7-O1
chb15,chb15_26,4,--0,--0
chb15,chb15_26,5,FP1-F3,FP1-F3
chb15,chb15_26,6,F3-C3,F3-C3
chb15,chb15_26,7,C3-P3,C3-P3
chb15,chb15_26,8,P3-O1,P3-O1
chb15,chb15_26,9,--1,--1
chb15,chb15_26,10,FZ-CZ,FZ-CZ
chb15,chb15_26,11,CZ-PZ,CZ-PZ
chb15,chb15_26,12,PZ-OZ,PZ-OZ
chb15,chb15_26,13,--2,--2
chb15,chb15_26,14,FP2-F4,FP2-F4
chb15,chb15_26,15,F4-C4,F4-C4
chb15,chb15_26,16,C4-P4,C4-P4
chb15,chb15_26,17,P4-O2,P4-O2
chb15,chb15_26,18,--3,--3
chb15,chb15_26,19,FP2-F8,FP2-F8
chb15,chb15_26,20,F8-T8,F8-T8
chb15,chb15_26,21,T8-P8-0,T8-P8-0
chb15,chb15_26,22,P8-O2,P8-O2
chb15,chb15_26,23,--4,--4
chb15,chb15_26,24,P7-T7,P7-T7
chb15,chb15_26,25,T7-FT9,T7-FT9
chb15,chb15_26,26,FT9-FT10,FT9-FT10
chb15,chb15_26,27,FT10-T8,FT10-T8
chb15,chb15_26,28,T8-P8-1,T8-P8-1
chb15,chb15_26,29,--5,--5
chb15,chb15_26,30,FC1-Ref,FC1
chb15,chb15_26,31,FC2-Ref,FC2
chb15,chb15_26,32,FC5-Ref,FC5
chb15,chb15_26,33,FC6-Ref,FC6
chb15,chb15_26,34,CP1-Ref,CP1
chb15,chb15_26,35,CP2-Ref,CP2
chb15,chb15_26,36,CP5-Ref,CP5
